review_body,clean,sentiment
you can do some many things and the best part apps for free on amazon underground,"['many', 'thing', 'best', 'part', 'apps', 'free', 'amazon', 'underground']",Positive
i bought this as a gift for my son and i know he will love it he has the old kindle fire as likes it a lot,"['buy', 'gift', 'son', 'know', 'love', 'old', 'kindle', 'fire', 'like', 'lot']",Positive
we bought this to replace my childrens aging ipads and theyre very happy,"['buy', 'replace', 'childrens', 'age', 'ipads', 'theyre', 'happy']",Positive
i like the amazon platform that it is on as it ties into my amazon account,"['like', 'amazon', 'platform', 'tie', 'amazon', 'account']",Positive
i purchased  of these tablets for my  and  year old they were a black friday special for  they are perfect for the apps and games they wanted,"['purchase', 'tablet', 'year', 'old', 'black', 'friday', 'special', 'perfect', 'apps', 'game', 'want']",Positive
great and informative service the guy who helped us was very friendly,"['great', 'informative', 'service', 'guy', 'help', 'u', 'friendly']",Positive
this tablet has beautiful color graphics and is super thin easy to carry with you,"['tablet', 'beautiful', 'color', 'graphic', 'super', 'thin', 'easy', 'carry']",Positive
a perfect tablet at a reasonable cost why pay higher prices for bells and whistles you dont use the back lit feature is great for reading in low light conditions,"['perfect', 'tablet', 'reasonable', 'cost', 'pay', 'high', 'price', 'bell', 'whistle', 'dont', 'use', 'back', 'lit', 'feature', 'great', 'reading', 'low', 'light', 'condition']",Positive
this tablet was affordable and its pretty decent,"['tablet', 'affordable', 'pretty', 'decent']",Positive
i love the apps that are on here and everything else i think its the perfect tablet for a beginner has all of the apps that you will need,"['love', 'apps', 'everything', 'else', 'think', 'perfect', 'tablet', 'beginner', 'apps', 'need']",Positive
love it easy to operate very reasonable price  on sale,"['love', 'easy', 'operate', 'reasonable', 'price', 'sale']",Positive
its alright to browse the internet and watch videos,"['alright', 'browse', 'internet', 'watch', 'video']",Positive
i was given a fire when i was recuperating from spine surgery a few years ago i used it for everything for quite some time this one has a camera and plays all the latest files i still have and use the old one as well an excellent content delivery system i got it with best buy customer appreciation moneywhat a deal,"['give', 'fire', 'recuperate', 'spine', 'surgery', 'year', 'ago', 'use', 'everything', 'quite', 'time', 'one', 'camera', 'play', 'late', 'file', 'still', 'use', 'old', 'one', 'well', 'excellent', 'content', 'delivery', 'system', 'get', 'best', 'buy', 'customer', 'appreciation', 'moneywhat', 'deal']",Positive
we love kindle fire we purchase it for an older couple and its easy to work,"['love', 'kindle', 'fire', 'purchase', 'old', 'couple', 'easy', 'work']",Positive
replacement tablet for my wife  no complaints she watches netflix on it a lot,"['replacement', 'tablet', 'wife', 'complaint', 'watch', 'netflix', 'lot']",Positive
purchased for book reading but works well as a tablet wasnt thinking that it would be a full replacement for my old ipad but working well as one,"['purchase', 'book', 'reading', 'work', 'well', 'tablet', 'wasnt', 'think', 'would', 'full', 'replacement', 'old', 'ipad', 'work', 'well', 'one']",Positive
i was hoping to use google launcher with this tablet but it is really locked down and you cannot change the launcher or the lock screen still cheap and fine for watching movies,"['hop', 'use', 'google', 'launcher', 'tablet', 'really', 'lock', 'can', 'not', 'change', 'launcher', 'lock', 'screen', 'still', 'cheap', 'fine', 'watching', 'movie']",Neutral
love the ease of use with tablet have not had any issues,"['love', 'ease', 'use', 'tablet', 'issue']",Positive
very fast and super easy to use im very pleased with this purchase,"['fast', 'super', 'easy', 'use', 'im', 'please', 'purchase']",Positive
i am very happy with the kindle fire hd  it is very easy to use,"['happy', 'kindle', 'fire', 'hd', 'easy', 'use']",Positive
this is almost as good as my ipad mini i love my apple ipad however this is a great backup,"['almost', 'good', 'ipad', 'mini', 'love', 'apple', 'ipad', 'however', 'great', 'backup']",Positive
gift for daughter she loves it just opened so as far as i know it will be a great purchase,"['gift', 'daughter', 'love', 'open', 'far', 'know', 'great', 'purchase']",Positive
great value from best buy bought at christmas sale,"['great', 'value', 'best', 'buy', 'buy', 'christmas', 'sale']",Positive
one of the best inexpensive tablets on the market great for the casual user,"['one', 'best', 'inexpensive', 'tablet', 'market', 'great', 'casual', 'user']",Positive
this is such a wonderful value for the moneyclear display with great color,"['wonderful', 'value', 'moneyclear', 'display', 'great', 'color']",Positive
i had bought this tablet for my sister who is wheel chair bound or she lays in her bed she gets a lot of joy from using the tabletits big screen helps her see things better,"['bought', 'tablet', 'sister', 'wheel', 'chair', 'bound', 'lay', 'bed', 'get', 'lot', 'joy', 'use', 'tabletits', 'big', 'screen', 'help', 'see', 'thing', 'well']",Positive
product worked as described no issues with performance and it was a simple setup perfect for web browsing and videos,"['product', 'work', 'described', 'issue', 'performance', 'simple', 'setup', 'perfect', 'web', 'browsing', 'video']",Positive
i got this for myself on black friday i have had  kindles before but never the fire love it,"['get', 'black', 'friday', 'kindle', 'never', 'fire', 'love']",Positive
good for beginners play games take picture and recording videos old the time,"['good', 'beginner', 'play', 'game', 'take', 'picture', 'record', 'video', 'old', 'time']",Positive
bought two of these for my kids for christmas love the level of control it gives me to supervise and monitor usage,"['buy', 'two', 'kid', 'christmas', 'love', 'level', 'control', 'give', 'supervise', 'monitor', 'usage']",Positive
i am extremely happy with my purchase the kindle is very fast and the screen is clear,"['extremely', 'happy', 'purchase', 'kindle', 'fast', 'screen', 'clear']",Positive
the kindle fire hd is a sweet tablet for reading and apps like netflix or hulu,"['kindle', 'fire', 'hd', 'sweet', 'tablet', 'read', 'apps', 'like', 'netflix', 'hulu']",Positive
purchased due to reviews and in sale so far easy to use,"['purchase', 'due', 'review', 'sale', 'far', 'easy', 'use']",Positive
i purchased this to download books for school screen too small and os was not to my liking,"['purchase', 'download', 'book', 'school', 'screen', 'small', 'o', 'liking']",Neutral
i purchased it for my dad  needed something easy to use he really enjoys it,"['purchase', 'dad', 'need', 'something', 'easy', 'use', 'really', 'enjoy']",Positive
really affordable present for a kid or just have around,"['really', 'affordable', 'present', 'kid', 'around']",Positive
not many apps the first one was already returnedno power issue after  hope the second one is fine,"['many', 'apps', 'first', 'one', 'already', 'returnedno', 'power', 'issue', 'hope', 'second', 'one', 'fine']",Neutral
bought this tablet for my mom who struggles with technology the fire  was easy to setup and has many great features she is catching on well and learning new applications daily a great value,"['bought', 'tablet', 'mom', 'struggle', 'technology', 'fire', 'easy', 'setup', 'many', 'great', 'feature', 'catch', 'well', 'learn', 'new', 'application', 'daily', 'great', 'value']",Positive
great tablet for a great price and size would highly recommend ,"['great', 'tablet', 'great', 'price', 'size', 'would', 'highly', 'recommend']",Positive
very little set up amazon helpful in setting up the functions clear pictures and easy to use take pictures both ways,"['little', 'set', 'amazon', 'helpful', 'set', 'function', 'clear', 'picture', 'easy', 'use', 'take', 'picture', 'way']",Positive
my  fire great picture quality easy to use would recommend for all ages,"['fire', 'great', 'picture', 'quality', 'easy', 'use', 'would', 'recommend', 'age']",Positive
size brightness and convenience are good the option to link with android products for messages is a little hard,"['size', 'brightness', 'convenience', 'good', 'option', 'link', 'android', 'product', 'message', 'little', 'hard']",Positive
this tablet has it all amazon offers tons of free apps hundreds of thousands of free ebooks and tons of free games the tablet is intuitive and intelligent i seamlessly enjoy streaming my favorite shows and reading articles books and periodicals what i love most is that the tablet doesnt place all apps on the device but uses the users miro sd card instead for up to  of additional storage for a dizzying amount of storage for more games apps books and movies that can be downloaded and enjoyed it also allows the owner to share the device with family members delegating each member an account personalized and tailored to that individual there is even an option to create childrens accountsextra bonus i am able to mirror the content from the tablet onto my samsung smart television i will definitely consider amazon first and foremost when making any future tablet purchases it maintains a charge for a good deal of time alleviating the need to be near an outlet to enjoy using it i can charge it in the evening and use it for several hours the next day sometimes two days no one will ever create a tablet that is more considerate of the ownerenduser,"['tablet', 'amazon', 'offer', 'ton', 'free', 'apps', 'hundred', 'thousand', 'free', 'ebooks', 'ton', 'free', 'game', 'tablet', 'intuitive', 'intelligent', 'seamlessly', 'enjoy', 'stream', 'favorite', 'show', 'read', 'article', 'book', 'periodical', 'love', 'tablet', 'doesnt', 'place', 'apps', 'device', 'use', 'user', 'miro', 'sd', 'card', 'instead', 'additional', 'storage', 'dizzy', 'amount', 'storage', 'game', 'apps', 'book', 'movie', 'download', 'enjoyed', 'also', 'allow', 'owner', 'share', 'device', 'family', 'member', 'delegate', 'member', 'account', 'personalize', 'tailor', 'individual', 'even', 'option', 'create', 'childrens', 'accountsextra', 'bonus', 'able', 'mirror', 'content', 'tablet', 'onto', 'samsung', 'smart', 'television', 'definitely', 'consider', 'amazon', 'first', 'foremost', 'make', 'future', 'tablet', 'purchase', 'maintain', 'charge', 'good', 'deal', 'time', 'alleviate', 'need', 'near', 'outlet', 'enjoy', 'use', 'charge', 'even', 'use', 'several', 'hour', 'next', 'day', 'sometimes', 'two', 'day', 'one', 'ever', 'create', 'tablet', 'considerate', 'ownerenduser']",Positive
my father upgraded from the original kindle fire to this model and hes very happy with it it doesnt compete with more mainstream tablets but he likes the kindles system for downloading library books,"['father', 'upgraded', 'original', 'kindle', 'fire', 'model', 'he', 'happy', 'doesnt', 'compete', 'mainstream', 'tablet', 'like', 'kindles', 'system', 'download', 'library', 'book']",Neutral
i bought four of these for my kids and they love them,"['bought', 'four', 'kid', 'love']",Positive
great tablet but apps limited comparison of other tablets,"['great', 'tablet', 'apps', 'limit', 'comparison', 'tablet']",Positive
good starter unit easy for a beginner to use priced low to give you a taste of the tablet world,"['good', 'starter', 'unit', 'easy', 'beginner', 'use', 'price', 'low', 'give', 'taste', 'tablet', 'world']",Neutral
i use this primarily as a reader however it has a smaller number of unread books that are not in the familiar carousel as in other kindle readers as a tablet it is faster brighter and more clear than other tablets that i have used for internet purposes i would recommend this product to anyone who uses a tablet or a reader,"['use', 'primarily', 'reader', 'however', 'small', 'number', 'unread', 'book', 'familiar', 'carousel', 'kindle', 'reader', 'tablet', 'fast', 'brighter', 'clear', 'tablet', 'use', 'internet', 'purpose', 'would', 'recommend', 'product', 'anyone', 'use', 'tablet', 'reader']",Positive
the kindle is great its easy to set up and ive found all the books that i wanted,"['kindle', 'great', 'easy', 'set', 'ive', 'found', 'book', 'want']",Positive
bought for my son as a birthday gift and as a way to not wear out his laptop works great especially for videos and general online use,"['buy', 'son', 'birthday', 'gift', 'way', 'wear', 'laptop', 'work', 'great', 'especially', 'videos', 'general', 'online', 'use']",Positive
this is so much easier to travel with than the lap top,"['much', 'easy', 'travel', 'lap', 'top']",Positive
it was okay but most of my apps were stripped down versions on the hdfire it was inexpeisve but you get what you pay for the os is pretyy premitive the hardware does fell nice i would say it is the perfect device for an older or younger person,"['okay', 'apps', 'strip', 'version', 'hdfire', 'inexpeisve', 'get', 'pay', 'o', 'pretyy', 'premitive', 'hardware', 'fell', 'nice', 'would', 'say', 'perfect', 'device', 'old', 'young', 'person']",Positive
i love this tablet its the perfect size i can do everything on it and it was affordable,"['love', 'tablet', 'perfect', 'size', 'everything', 'affordable']",Positive
it is great  i like it very much i can find anything you want,"['great', 'like', 'much', 'find', 'anything', 'want']",Positive
it was well worth the black friday price the screen is so clear it is easy to handle especially for people with not so big hands easy and fast when navigating,"['well', 'worth', 'black', 'friday', 'price', 'screen', 'clear', 'easy', 'handle', 'especially', 'people', 'big', 'hand', 'easy', 'fast', 'navigate']",Positive
the salesgirl was very knowledgeable and helped me pick out the right tablet for my needs it works well as promised,"['salesgirl', 'knowledgeable', 'help', 'pick', 'right', 'tablet', 'need', 'work', 'well', 'promise']",Positive
works very well easy to carry around  connect to wifi,"['work', 'well', 'easy', 'carry', 'around', 'connect', 'wifi']",Positive
great resolution easy to use amazon prime gives you free movies books and games,"['great', 'resolution', 'easy', 'use', 'amazon', 'prime', 'give', 'free', 'movie', 'book', 'game']",Positive
the  is bigger and lighter weight than my old  and the battery life is longer it also has more storage and a camera love it,"['big', 'lighter', 'weight', 'old', 'battery', 'life', 'longer', 'also', 'storage', 'camera', 'love']",Positive
i gave my husband this tablet for christmas he is very pleased with the product he likes it much better than the last tablet that i purchased him  years ago he highly recommends the product,"['give', 'husband', 'tablet', 'christmas', 'pleased', 'product', 'like', 'much', 'well', 'last', 'tablet', 'purchase', 'year', 'ago', 'highly', 'recommend', 'product']",Positive
the tablet works fine it is responsive with good resolution it is too tied to amazon it requires too many hoops to get apps such as zinio to work until amazon loosens its grip i recommend only at a very good price,"['tablet', 'work', 'fine', 'responsive', 'good', 'resolution', 'tie', 'amazon', 'require', 'many', 'hoop', 'get', 'apps', 'zinio', 'work', 'amazon', 'loosen', 'grip', 'recommend', 'good', 'price']",Neutral
this was a gift for my wife and she loves it it is much better than the old one,"['gift', 'wife', 'love', 'much', 'good', 'old', 'one']",Positive
i like this tablet it has everything you want however the apps within it need to be updated more often if this happened than it would be top above an ipad mini for now it gives me enough of what i need and in hd for  it was a good deal,"['like', 'tablet', 'everything', 'want', 'however', 'apps', 'within', 'need', 'update', 'often', 'happen', 'would', 'top', 'ipad', 'mini', 'give', 'enough', 'need', 'hd', 'good', 'deal']",Positive
my husband is a truck driver and being on the road away from home he likes to have shows and movies to watch this has so much space for him to download things to watch,"['husband', 'truck', 'driver', 'road', 'away', 'home', 'like', 'show', 'movie', 'watch', 'much', 'space', 'download', 'thing', 'watch']",Positive
only problem is that it is impossible to read or do anything on the kindlefire with any light in the room at all far worse than impossible in sunlight there should be some sort of temporary screen or other addon that can be used with the device when in sunny or bright locations,"['problem', 'impossible', 'read', 'anything', 'kindlefire', 'light', 'room', 'far', 'worse', 'impossible', 'sunlight', 'sort', 'temporary', 'screen', 'addon', 'use', 'device', 'sunny', 'bright', 'location']",Positive
my wife loves her fire  she had one of the older models so i up graded her to this new model and she feel in love with it right away,"['wife', 'love', 'fire', 'one', 'old', 'model', 'grade', 'new', 'model', 'feel', 'love', 'right', 'away']",Positive
light to carry and good picture quality this was purchased for a hearing impaired person to download video in american sign language  this product was easy to maneuver for someone that was not use to a tablet,"['light', 'carry', 'good', 'picture', 'quality', 'purchase', 'hearing', 'impaired', 'person', 'download', 'video', 'american', 'sign', 'language', 'product', 'easy', 'maneuver', 'someone', 'use', 'tablet']",Positive
was looking for tablet to read books and this is perfect for that,"['look', 'tablet', 'read', 'book', 'perfect']",Positive
bought this table for my  and  year old for christmas they love them,"['buy', 'table', 'year', 'old', 'christmas', 'love']",Positive
the kindle was great but too small for my vision impaired mother it was a gift,"['kindle', 'great', 'small', 'vision', 'impair', 'mother', 'gift']",Positive
my dad retired vietnam veteran received this as a gift and he loves it so much very user friendly and great quality for the price,"['dad', 'retire', 'vietnam', 'veteran', 'receive', 'gift', 'love', 'much', 'user', 'friendly', 'great', 'quality', 'price']",Positive
bought one to replace the smaller non hd version lot faster and picture is noticeably better would recommend for anyone not wanting to spend the extra  or so on the big names,"['buy', 'one', 'replace', 'small', 'non', 'hd', 'version', 'lot', 'faster', 'picture', 'noticeably', 'well', 'would', 'recommend', 'anyone', 'want', 'spend', 'extra', 'big', 'name']",Positive
i got the fire hd so my kids could read books  play games and watch their shows  without spending an arm and a leg for the tablet i think this is a good table for kids  young teens who want to have a tablet but not break the bank,"['get', 'fire', 'hd', 'kid', 'could', 'read', 'book', 'play', 'game', 'watch', 'show', 'without', 'spending', 'arm', 'leg', 'tablet', 'think', 'good', 'table', 'kid', 'young', 'teen', 'want', 'tablet', 'break', 'bank']",Positive
works great for my teenage son he uses it for reading playing games and watching movies,"['work', 'great', 'teenage', 'son', 'use', 'read', 'play', 'game', 'watch', 'movie']",Positive
nice upgrade from my old kindle i like it very much,"['nice', 'upgrade', 'old', 'kindle', 'like', 'much']",Positive
great buy for the money no complaints highly recommended,"['great', 'buy', 'money', 'complaint', 'highly', 'recommend']",Positive
bought this tablet for a child at christmas after days of research this tablet seemed to be the best buy of the lot it had a good processor decent memory and good reviews it should be exactly what a  year old would need in a tablet at a great price,"['bought', 'tablet', 'child', 'christmas', 'day', 'research', 'tablet', 'seem', 'best', 'buy', 'lot', 'good', 'processor', 'decent', 'memory', 'good', 'review', 'exactly', 'year', 'old', 'would', 'need', 'tablet', 'great', 'price']",Positive
perfect thing i needed to read books on and play my games,"['perfect', 'thing', 'need', 'read', 'book', 'play', 'game']",Positive
love this tablet for streaming facebook games and general web surfing the apps are available on the amazon underground not google playstore so some apps that you may be used to using may not be available on amazon underground overall great tablet for the price would recommend,"['love', 'tablet', 'stream', 'facebook', 'game', 'general', 'web', 'surf', 'apps', 'available', 'amazon', 'underground', 'google', 'playstore', 'apps', 'may', 'use', 'use', 'may', 'available', 'amazon', 'underground', 'overall', 'great', 'tablet', 'price', 'would', 'recommend']",Positive
bought for my daughter instead of an ipad works well love the amazon underground app store but battery life doesnt seem to last as long as older ipads easy enough though for a child to use,"['bought', 'daughter', 'instead', 'ipad', 'work', 'well', 'love', 'amazon', 'underground', 'app', 'store', 'battery', 'life', 'doesnt', 'seem', 'last', 'long', 'old', 'ipads', 'easy', 'enough', 'though', 'child', 'use']",Positive
my son loves it there are a lot of kid friendly apps available,"['son', 'love', 'lot', 'kid', 'friendly', 'apps', 'available']",Positive
paid  for it on sale during holidays couldnt ask for better product for the price,"['pay', 'sale', 'holiday', 'couldnt', 'ask', 'good', 'product', 'price']",Positive
good price for the product i purchased for my middle school son,"['good', 'price', 'product', 'purchase', 'middle', 'school', 'son']",Positive
great tablet for streaming  good internet connection along with a nice display,"['great', 'tablet', 'stream', 'good', 'internet', 'connection', 'along', 'nice', 'display']",Positive
this tablet is quick and as good as my ipad i use the tablet specifically for one aspect of my life and it performs great i am pleasantly surprised by its performance,"['tablet', 'quick', 'good', 'ipad', 'use', 'tablet', 'specifically', 'one', 'aspect', 'life', 'performs', 'great', 'pleasantly', 'surprised', 'performance']",Positive
this is my third kindle second fire i use it constantly primarily for reading electronic books currently have over  books in kindle library like it best when traveling as i dont have to carry a bunch of hardback books with me anywhere i go where i know there will be a waiting line haircut doctors or dentists office i have it with me and use it productively to read,"['third', 'kindle', 'second', 'fire', 'use', 'constantly', 'primarily', 'read', 'electronic', 'book', 'currently', 'book', 'kindle', 'library', 'like', 'best', 'travel', 'dont', 'carry', 'bunch', 'hardback', 'book', 'anywhere', 'go', 'know', 'wait', 'line', 'haircut', 'doctor', 'dentists', 'office', 'use', 'productively', 'read']",Positive
the kindle is great not only is it a reader its bascially a computer it connects to the internet it takes pictures and has many other great features,"['kindle', 'great', 'reader', 'bascially', 'computer', 'connects', 'internet', 'take', 'picture', 'many', 'great', 'feature']",Positive
this is a great tablet it has amazing storage i use mine daily great for reading surfing the web and games the one small thing i dont like is amazon prime shows are a bit dark for some reason hulu and netflix work wonderful,"['great', 'tablet', 'amaze', 'storage', 'use', 'mine', 'daily', 'great', 'reading', 'surf', 'web', 'game', 'one', 'small', 'thing', 'dont', 'like', 'amazon', 'prime', 'show', 'bit', 'dark', 'reason', 'hulu', 'netflix', 'work', 'wonderful']",Positive
the kindle fire hd has a larger screen  vs  and images are crisper with more vibrant colors,"['kindle', 'fire', 'hd', 'large', 'screen', 'v', 'image', 'crisper', 'vibrant', 'color']",Positive
its a good starter tablet to bad it runs on the amazon os,"['good', 'starter', 'tablet', 'bad', 'run', 'amazon', 'o']",Positive
my  year old mom loves this she now has something to do while waiting in doctors offices  loves to read do crosswords etc,"['year', 'old', 'mom', 'love', 'something', 'wait', 'doctor', 'office', 'love', 'read', 'crossword', 'etc']",Positive
this is my second kindle and i love it its lightweight simple and fast its convenient for trips and fits in my bag without weighing it down,"['second', 'kindle', 'love', 'lightweight', 'simple', 'fast', 'convenient', 'trip', 'fit', 'bag', 'without', 'weigh']",Positive
i truly enjoy this product i have an older one but this is superb in all areas of entertainment,"['truly', 'enjoy', 'product', 'old', 'one', 'superb', 'area', 'entertainment']",Positive
got this for my sister as a christmas present and she loved iteasy to use and great for books,"['get', 'sister', 'christmas', 'present', 'love', 'iteasy', 'use', 'great', 'book']",Positive
i bought two of these fire tablets for gifts for my sons they are both thrilled with the features they use them for gaming music photo albums emails and online activities the hd is what sold me i have a kindle fire  generation and i enjoyed mine so much since  i looked into getting this one,"['buy', 'two', 'fire', 'tablet', 'gift', 'son', 'thrill', 'feature', 'use', 'game', 'music', 'photo', 'album', 'email', 'online', 'activity', 'hd', 'sell', 'kindle', 'fire', 'generation', 'enjoy', 'mine', 'much', 'since', 'look', 'get', 'one']",Positive
the functionality is great although i wish it came in more colors,"['functionality', 'great', 'although', 'wish', 'come', 'color']",Positive
i chose this one because of the price and size of screen to use as an ereader it has not disappointed,"['choose', 'one', 'price', 'size', 'screen', 'use', 'ereader', 'disappoint']",Positive
had a great experience with my best buy rep great job,"['great', 'experience', 'best', 'buy', 'rep', 'great', 'job']",Positive
my nephews love to play with my phone now as anyone who has been around small humans knows they have an astounding ability to perpetually have something sticky on their hands however if its a rare case where they dont they will probably drop the device from the lack of said stickum the kindel has come to my rescue as it has everything they need to be entertained and best of all it lacks the anxiety inducing price tag for that moment when the kids demonstrate murphys law in action,"['nephew', 'love', 'play', 'phone', 'anyone', 'around', 'small', 'human', 'know', 'astound', 'ability', 'perpetually', 'something', 'sticky', 'hand', 'however', 'rare', 'case', 'dont', 'probably', 'drop', 'device', 'lack', 'say', 'stickum', 'kindel', 'come', 'rescue', 'everything', 'need', 'entertain', 'best', 'lack', 'anxiety', 'induce', 'price', 'tag', 'moment', 'kid', 'demonstrate', 'murphys', 'law', 'action']",Positive
its not a regular tablet but i just use it to use facebook,"['regular', 'tablet', 'use', 'use', 'facebook']",Positive
i like the size of the device as well as the expandable storage,"['like', 'size', 'device', 'well', 'expandable', 'storage']",Positive
i use most of amazon services prime kindle music video alexa and this is the best companion to access all services seamlessly this tablet also has great featuresexpansion and performance,"['use', 'amazon', 'service', 'prime', 'kindle', 'music', 'video', 'alexa', 'best', 'companion', 'access', 'service', 'seamlessly', 'tablet', 'also', 'great', 'featuresexpansion', 'performance']",Positive
the amazon tablet line is possibly one of the best our there the functionalities of android and windows with the ease of use equal to an ipad,"['amazon', 'tablet', 'line', 'possibly', 'one', 'best', 'functionality', 'android', 'window', 'ease', 'use', 'equal', 'ipad']",Positive
ive purchased a number of kindle fire products for family over the past several years and continue to use them easy to use for even my youngest grandchildren or my  year old motherinlaw which they use as a reader and for games an overall good value,"['ive', 'purchase', 'number', 'kindle', 'fire', 'product', 'family', 'past', 'several', 'year', 'continue', 'use', 'easy', 'use', 'even', 'young', 'grandchild', 'year', 'old', 'motherinlaw', 'use', 'reader', 'game', 'overall', 'good', 'value']",Positive
amazon fire tablet is great and easy to use good value,"['amazon', 'fire', 'tablet', 'great', 'easy', 'use', 'good', 'value']",Positive
great for beginner or experienced person bought as a gift and she loves it,"['great', 'beginner', 'experience', 'person', 'buy', 'gift', 'love']",Positive
tablet is good for beginners and those that like to read,"['tablet', 'good', 'beginner', 'like', 'read']",Positive
love the tablet wonderful battery life great for movies,"['love', 'tablet', 'wonderful', 'battery', 'life', 'great', 'movie']",Positive
grandson used a borrowed one at school so now has his own ,"['grandson', 'use', 'borrow', 'one', 'school']",Positive
i have had not issues with my purchase i found a great cover for it on line on amazon and use it every night thank you for your service,"['issue', 'purchase', 'find', 'great', 'cover', 'line', 'amazon', 'use', 'every', 'night', 'thank', 'service']",Positive
my son wanted a tablet just for his books we looked at ereaders and tablets this was so much better and the price was perfect,"['son', 'want', 'tablet', 'book', 'look', 'ereaders', 'tablet', 'much', 'good', 'price', 'perfect']",Positive
i decided to buy this instead of a traditional kindle and i do not regret my decision at allthe only con for those evaluating this as a tablet is that amazon has their own app store many apps from googleplayappstore are simply not available,"['decide', 'buy', 'instead', 'traditional', 'kindle', 'regret', 'decision', 'allthe', 'con', 'evaluate', 'tablet', 'amazon', 'app', 'store', 'many', 'apps', 'googleplayappstore', 'simply', 'available']",Positive
easy to read light in weight has many good features,"['easy', 'read', 'light', 'weight', 'many', 'good', 'feature']",Positive
this is my  fire tablet i will alwyas need one just wish they lasted longer than  years,"['fire', 'tablet', 'alwyas', 'need', 'one', 'wish', 'last', 'long', 'year']",Positive
my wife absolutely loves this tablet it wad an early christmas present,"['wife', 'absolutely', 'love', 'tablet', 'wad', 'early', 'christmas', 'present']",Positive
very easy to use and navigate my  and  year old grandsons can use them with ease some apps are limited as you do not have google play but there is plenty of games and learning games available,"['easy', 'use', 'navigate', 'year', 'old', 'grandson', 'use', 'ease', 'apps', 'limit', 'google', 'play', 'plenty', 'game', 'learn', 'game', 'available']",Positive
this tablet does all i need a tablet to do reason why its my  one,"['tablet', 'need', 'tablet', 'reason', 'one']",Positive
cant believe i waited so long to get a real ereader so easy to read from,"['cant', 'believe', 'wait', 'long', 'get', 'real', 'ereader', 'easy', 'read']",Positive
i really enjoy my amazon it is getting easyer to use and i am finding new apps every day,"['really', 'enjoy', 'amazon', 'get', 'easyer', 'use', 'find', 'new', 'apps', 'every', 'day']",Positive
my daughter love this tablet easy to use and carry,"['daughter', 'love', 'tablet', 'easy', 'use', 'carry']",Positive
fun to use and also easy for kids to use as well good tablet for books and games for all the family,"['fun', 'use', 'also', 'easy', 'kid', 'use', 'well', 'good', 'tablet', 'book', 'game', 'family']",Positive
im very happy with my kindle fire beyond being able to read books it does all sorts of things and is able to download a huge variety of apps it also holds a charge very long the size is perfect and portable yet the screen is much larger than a smartphone which i love i would definitely recommend this tablet to others,"['im', 'happy', 'kindle', 'fire', 'beyond', 'able', 'read', 'book', 'sort', 'thing', 'able', 'download', 'huge', 'variety', 'apps', 'also', 'hold', 'charge', 'long', 'size', 'perfect', 'portable', 'yet', 'screen', 'much', 'large', 'smartphone', 'love', 'would', 'definitely', 'recommend', 'tablet', 'others']",Positive
i can play games surf the internet or watch movies i can check my email or just about do anything i can do on a regular computeri strongly recommend it,"['play', 'game', 'surf', 'internet', 'watch', 'movie', 'check', 'email', 'anything', 'regular', 'computeri', 'strongly', 'recommend']",Positive
purchased as a door prize gift given with a one year amazon membership the recipient loves it and says it performs very well as a past amazon fire user now ipad graduate i loved my amazon fire for more than  years without any problems in fact i just recycled it on to my son and it runs like a champ,"['purchase', 'door', 'prize', 'gift', 'give', 'one', 'year', 'amazon', 'membership', 'recipient', 'love', 'say', 'performs', 'well', 'past', 'amazon', 'fire', 'user', 'ipad', 'graduate', 'love', 'amazon', 'fire', 'year', 'without', 'problem', 'fact', 'recycle', 'son', 'run', 'like', 'champ']",Positive
love love love my kindle fire had the original and then bought and ipad then bought this kindle and i am wondering why i even bought the ipad will not switch again i will stick with my kindle,"['love', 'love', 'love', 'kindle', 'fire', 'original', 'buy', 'ipad', 'buy', 'kindle', 'wonder', 'even', 'buy', 'ipad', 'switch', 'stick', 'kindle']",Positive
for the money you will be well pleased i think it is a big bargain ,"['money', 'well', 'pleased', 'think', 'big', 'bargain']",Positive
the new tablet is great ôºå nice upgradesôºålove how easy it is to use easy to get apps shop and browse the web,"['new', 'tablet', 'great', 'ôºå', 'nice', 'upgradesôºålove', 'easy', 'use', 'easy', 'get', 'apps', 'shop', 'browse', 'web']",Positive
the tablet was a good gift for christmas i bought it on black friday for a cheap price,"['tablet', 'good', 'gift', 'christmas', 'buy', 'black', 'friday', 'cheap', 'price']",Positive
it was great product the price which i got it was great,"['great', 'product', 'price', 'get', 'great']",Neutral
great tablet for under  does not have the highest specs but gets the job done for lite tablet users,"['great', 'tablet', 'high', 'specs', 'get', 'job', 'do', 'lite', 'tablet', 'user']",Positive
great price on a good tablet especially on black friday,"['great', 'price', 'good', 'tablet', 'especially', 'black', 'friday']",Positive
ive had my other kindle fire for  years its still working but slowing down i bought the updated version while it was on sale i love it i play games on it download books check my email and facebook its like a portable mini computer and i wouldnt be without it i like it better than other peoples tablets and you cant beat the price i bought some for gifts and everybody loves it id recommend it to people of all ages,"['ive', 'kindle', 'fire', 'year', 'still', 'work', 'slow', 'bought', 'update', 'version', 'sale', 'love', 'play', 'game', 'download', 'book', 'check', 'email', 'facebook', 'like', 'portable', 'mini', 'computer', 'wouldnt', 'without', 'like', 'good', 'people', 'tablet', 'cant', 'beat', 'price', 'buy', 'gift', 'everybody', 'love', 'id', 'recommend', 'people', 'age']",Positive
